央视频道,#genre#
优漫卡通,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_YOUMAN/G_YOUMAN.m3u8?p=GITV&area=JS_CUCC
炫动卡通,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8?p=GITV&area=JS_CUCC
山东教育电视台,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_SDETV/G_SDETV.m3u8?p=GITV&area=JS_CUCC
好享购物,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_HAOXIANG/G_HAOXIANG.m3u8?p=GITV&area=JS_CUCC
南京新闻综合,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJXW/G_NJXW.m3u8?p=GITV&area=JS_CUCC
南京十八·生活,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJSB/G_NJSB.m3u8?p=GITV&area=JS_CUCC
南京教科,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJJK/G_NJJK.m3u8?p=GITV&area=JS_CUCC
南京文旅记录,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJYL/G_NJYL.m3u8?p=GITV&area=JS_CUCC
南京影视,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJYS/G_NJYS.m3u8?p=GITV&area=JS_CUCC
南京少儿,http://jscucc-livod.dispatcher.gitv.tv/gitv_live/G_NJSE/G_NJSE.m3u8?p=GITV&area=JS_CUCC
